(2.782285721880337, -0.6651072744470673, 2.433791557364933e-07, -4.3287025848396077e-07, 0.917035457104109)
(2.781795862762617, -0.6651922924400809, 8.713978365341971e-07, -4.1675348229182276e-07, 0.9162205573085136)
(2.7824873230830085, -0.6650586011879622, 1.5824906975688643e-06, -4.0075143149516544e-07, 0.9175163337636579)
(2.7827602550737778, -0.6650116109865097, 1.8801333378651376e-06, -3.8486317383539857e-07, 0.9179670458360492)
(2.782690804699593, -0.66503671625474, 1.0764061179530413e-06, -3.690877860536044e-07, 0.91771270310177)
(2.7824277011564686, -0.6651055032683738, -1.7045003282593266e-06, -3.5342435378873634e-07, 0.917029187165449)
(2.782712064560759, -0.6650764469396001, -7.522836900869903e-06, -3.378719714771369e-07, 0.9172872179380962)
(2.782728649339506, -0.6651051414938983, -1.7619904191941736e-05, -3.2242974225338755e-07, 0.9169798929916948)
(2.7829585435729345, -0.6650996917124541, -3.341471604285255e-05, -3.07096777852407e-07, 0.9169970833596516)
