(0.25092391510611506, 0.000965790141098814, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.914568968620556)
(0.921613581097411, 0.0009658933836485099, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.9146231723451704)
(1.9852475193099477, 0.0009673428399290979, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.9153841687502676)
(3.12643152367831, 0.0009659650603765374, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.9146608036588019)
(4.276747849242077, 0.0009659880325813395, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.9146728644088814)
(5.428156397693019, 0.0009667377925016144, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.9150665027402001)
(6.57913055491949, 0.0009656588237366472, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.914500025412454)
(7.731090173637208, 0.0009679957305787506, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.9157269582377441)
(8.88219302764971, 0.0009673322092991975, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.9153785873517719)
(10.032877426217828, 0.0009652055600303972, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.9142620579313112)
(11.184479600107334, 0.0009662880119478104, 3.7745121601803753e-06, 0.0027475487839819608, 0.0068688719599549015, 0.0005549710236450739, 0.914830358583651)
