(2.7226675199074695, -3.272625706283517e-06, 7.812304693664066e-09, 0.0001249984375395474, 0.0003124960938488685, 2.5248145270352696e-05, 0.9169503189730688)
(2.749470828867896, 0.00019613600691938596, 7.79302957233112e-07, 0.0012484413940855308, 0.0031211034852138267, 0.00025216978947773216, 0.9169440849061219)
(2.913539654765433, 0.016313741852936048, 6.31378215210274e-05, 0.011237243569579454, 0.02809310892394863, 0.0022697848362569703, 0.9169337065885601)
(2.9685700315348704, 0.12185772976914627, 0.00047146428928642874, 0.03070714214271425, 0.07676785535678562, 0.006202464614098295, 0.9169554698490394)
(2.9455125647388196, 0.1570326204397561, 0.0006075705627917626, 0.034858874416474284, 0.08714718604118571, 0.007041063412890005, 0.91693719938398)
(2.9423861741588566, 0.16108411526864544, 0.0006232347312792674, 0.03530537441464875, 0.08826343603662189, 0.007131250914742216, 0.9169461814873135)
(2.9420589472014944, 0.1614875409881649, 0.0006248232483029352, 0.03535033941288076, 0.0883758485322019, 0.007140333290728584, 0.9169232540782519)
(2.9420276866747237, 0.16153004369759935, 0.000624982322580468, 0.0353548390628629, 0.08838709765715726, 0.007141242164620539, 0.9169276959193562)
(2.9420248135250904, 0.16153463887554761, 0.0006249982322355469, 0.03535528905936273, 0.08838822264840682, 0.007141333058372673, 0.916929241781534)
(2.942025812437644, 0.1615368428548126, 0.0006249998232233293, 0.035355334059327725, 0.08838833514831931, 0.007141342147811515, 0.9169349783146209)
(2.942024385373215, 0.1615349923276378, 0.0006249999823223308, 0.03535533855932738, 0.08838834639831845, 0.007141343056756037, 0.9169289253720563)
