(2.5647784723170397, -0.13606564453321776, 0.012948148853195068, 0.09425236726410077, 0.23563091816025192, 0.05495097567963924, 0.6416150703472108)
(2.7662535280514833, 0.004348916081928498, 0.0005119480451905842, 0.018741371504932516, 0.046853428762331284, 0.01007283904292444, 0.9059608178360834)
(2.7703717137347277, 0.0035233604028301517, 0.00019993879221384672, 0.011712158938045373, 0.02928039734511343, 0.005527507291062353, 0.9054880399631946)
(2.7790440714318017, 0.0004532155050845935, 4.099755262400839e-06, 0.001677132562601241, 0.004192831406503102, 0.0009634915804331494, 0.9099298918773413)
(2.782173999066048, 0.000464714766268912, 3.1853977208326044e-06, 0.0014783261447182496, 0.0036958153617956237, 0.0007799421993957981, 0.9154506898873216)
(2.7810459665648883, 0.00046388755451472094, 2.8983764253141044e-06, 0.0014101516484596966, 0.003525379121149241, 0.0006716777113260091, 0.9132962083233974)
(2.7819592639584334, 0.0003901359183161565, 1.9734916703098314e-06, 0.0011636063268591092, 0.002909015817147773, 0.0005828744685115179, 0.9146910932358903)
(2.7816827556893875, 0.00037728216744200763, 1.7966288263697494e-06, 0.0011102418834341961, 0.0027756047085854903, 0.0005284115296003238, 0.9141208155168968)
(2.7828216736457327, 0.0003483084900851616, 1.4956994120208835e-06, 0.0010130026619510127, 0.0025325066548775314, 0.00047991646486806493, 0.916104705084931)
(2.783029081578356, 0.0003170571907350349, 1.2262226406556772e-06, 0.0009172191012507386, 0.0022930477531268464, 0.0004373586101512226, 0.9163758187619554)
(2.7832041424160336, 0.00018017123302249986, 4.0411036242320903e-07, 0.0005265485469439063, 0.0013163713673597659, 0.0002800472469148492, 0.9162453321712547)
(2.783617908528044, 0.0001748248373963047, 3.749741391770323e-07, 0.0005072114904087506, 0.0012680287260218766, 0.00026440615680966363, 0.9169852379595614)
