(5.292394559449028, -6.00946335395864e-13, 1.4445825370092865e-14, 2.8891650740185743e-15, 7.60153283755135e-08, 1.9003832093878373e-07, 4.052252231600884e-08, 2.8891650740185743e-15, 2.2250738585072014e-308)
(5.292394559449027, -6.281248128760778e-13, 1.5782030474273324e-15, 3.156406094854666e-15, 7.945320754827543e-08, 1.9863301887068855e-07, 1.3222090127981396e-08, 3.156406094854666e-15, 2.2250738585072014e-308)
(5.292394559449028, -6.309784844136283e-13, 1.592575679994012e-16, 3.185151359988023e-15, 7.981417618428476e-08, 1.9953544046071186e-07, 4.182929806668792e-09, 3.185151359988023e-15, 2.2250738585072014e-308)
(5.292394559449028, -6.31265278331093e-13, 1.5940237319607405e-17, 3.1880474639214803e-15, 7.985045352308878e-08, 1.9962613380772193e-07, 1.3216331831707498e-09, 3.1880474639214803e-15, 2.2250738585072014e-308)
(5.292394559449027, -6.312939720624611e-13, 1.5941686457706332e-18, 3.188337291541265e-15, 7.985408307082695e-08, 1.9963520767706738e-07, 4.1778343935328507e-10, 3.188337291541265e-15, 2.2250738585072014e-308)
(5.292394559449027, -6.312968415790673e-13, 1.5941831382384858e-19, 3.1883662764769713e-15, 7.985444604374851e-08, 1.9963611510937125e-07, 1.32098057478214e-10, 3.1883662764769713e-15, 2.2250738585072014e-308)
(5.292394559449027, -6.312971285321622e-13, 1.5941845874961392e-20, 3.188369174992278e-15, 7.985448234122212e-08, 1.996362058530553e-07, 4.177136592362692e-11, 3.188369174992278e-15, 2.2250738585072014e-308)
(5.292394559449028, -6.312971572274871e-13, 1.5941847324220141e-21, 3.188369464844027e-15, 7.985448597097132e-08, 1.9963621492742827e-07, 1.32090936623505e-11, 3.188369464844027e-15, 2.2250738585072014e-308)
(5.292394559449028, -6.312971600970195e-13, 1.5941847469146022e-22, 3.188369493829204e-15, 7.985448633394626e-08, 1.9963621583486562e-07, 4.177064932181822e-12, 3.188369493829204e-15, 2.2250738585072014e-308)
